year,quarter,rank,big_area,Location type,small_area,registeredUsers
2019,1,9,telangana,pincodes,500032,95389
2019,1,10,telangana,pincodes,500037,94815
2019,1,1,tripura,districts,west tripura,79732
2019,1,2,tripura,districts,south tripura,19784
2019,1,3,tripura,districts,sepahijala,18086
2019,1,4,tripura,districts,gomati,16370
2019,1,5,tripura,districts,north tripura,15986
2019,1,6,tripura,districts,dhalai,13219
2019,1,7,tripura,districts,khowai,11327
2019,1,8,tripura,districts,unakoti,8750
2019,1,1,tripura,pincodes,799001,14805
2019,1,2,tripura,pincodes,799003,10956
2019,1,3,tripura,pincodes,799006,7047
2019,1,4,tripura,pincodes,799002,6123
2019,1,5,tripura,pincodes,799155,5854
2019,1,6,tripura,pincodes,799114,5790
2019,1,7,tripura,pincodes,799102,5778
2019,1,8,tripura,pincodes,799007,5767
2019,1,9,tripura,pincodes,799004,5621
2019,1,10,tripura,pincodes,799205,4515
2019,1,1,uttar-pradesh,districts,gautam buddha nagar,1143614
2019,1,2,uttar-pradesh,districts,lucknow,896208
2019,1,3,uttar-pradesh,districts,ghaziabad,859583
2019,1,4,uttar-pradesh,districts,prayagraj,532230
2019,1,5,uttar-pradesh,districts,varanasi,524667
2019,1,6,uttar-pradesh,districts,kanpur nagar,511583
2019,1,7,uttar-pradesh,districts,agra,392222
2019,1,8,uttar-pradesh,districts,gorakhpur,336196
2019,1,9,uttar-pradesh,districts,meerut,311930
2019,1,10,uttar-pradesh,districts,bareilly,279714
2019,1,1,uttar-pradesh,pincodes,201301,301260
2019,1,2,uttar-pradesh,pincodes,201009,144046
2019,1,3,uttar-pradesh,pincodes,201307,135947
2019,1,4,uttar-pradesh,pincodes,201318,118300
2019,1,5,uttar-pradesh,pincodes,211002,115266
2019,1,6,uttar-pradesh,pincodes,201102,103700
2019,1,7,uttar-pradesh,pincodes,201304,98500
2019,1,8,uttar-pradesh,pincodes,250001,98424
2019,1,9,uttar-pradesh,pincodes,201308,97239
2019,1,10,uttar-pradesh,pincodes,201014,95743
2019,1,1,uttarakhand,districts,dehradun,369578
2019,1,2,uttarakhand,districts,haridwar,262411
2019,1,3,uttarakhand,districts,udham singh nagar,238514
2019,1,4,uttarakhand,districts,nainital,118824
2019,1,5,uttarakhand,districts,pauri garhwal,56173
2019,1,6,uttarakhand,districts,tehri garhwal,37689
2019,1,7,uttarakhand,districts,almora,33092
2019,1,8,uttarakhand,districts,pithoragarh,26621
2019,1,9,uttarakhand,districts,chamoli,23274
2019,1,10,uttarakhand,districts,uttarkashi,17873
2019,1,1,uttarakhand,pincodes,248001,105135
2019,1,2,uttarakhand,pincodes,263153,70441
2019,1,3,uttarakhand,pincodes,263139,63864
2019,1,4,uttarakhand,pincodes,249403,50869
2019,1,5,uttarakhand,pincodes,247667,46574
2019,1,6,uttarakhand,pincodes,244713,40130
2019,1,7,uttarakhand,pincodes,248007,33290
2019,1,8,uttarakhand,pincodes,263148,24314
2019,1,9,uttarakhand,pincodes,248008,23314
2019,1,10,uttarakhand,pincodes,249404,23175
2019,1,1,west-bengal,districts,north twenty four parganas,1130983
2019,1,2,west-bengal,districts,kolkata,868126
2019,1,3,west-bengal,districts,south twenty four parganas,487180
2019,1,4,west-bengal,districts,hooghly,480952
2019,1,5,west-bengal,districts,murshidabad,478812
2019,1,6,west-bengal,districts,howrah,410583
2019,1,7,west-bengal,districts,purba medinipur,389583
2019,1,8,west-bengal,districts,nadia,385179
2019,1,9,west-bengal,districts,paschim medinipur,361979
2019,1,10,west-bengal,districts,paschim bardhaman,349928
2019,1,1,west-bengal,pincodes,711101,51367
2019,1,2,west-bengal,pincodes,700006,45036
2019,1,3,west-bengal,pincodes,700156,41906
2019,1,4,west-bengal,pincodes,700135,40010
2019,1,5,west-bengal,pincodes,700091,38808
2019,1,6,west-bengal,pincodes,721101,36261
2019,1,7,west-bengal,pincodes,700039,33907
2019,1,8,west-bengal,pincodes,700015,33113
2019,1,9,west-bengal,pincodes,700019,32710
2019,1,10,west-bengal,pincodes,700001,32530
2019,2,1,andaman-&-nicobar-islands,districts,south andaman,18621
2019,2,2,andaman-&-nicobar-islands,districts,north and middle andaman,2417
2019,2,3,andaman-&-nicobar-islands,districts,nicobars,693
2019,2,1,andaman-&-nicobar-islands,pincodes,744103,4748
2019,2,2,andaman-&-nicobar-islands,pincodes,744101,3631
2019,2,3,andaman-&-nicobar-islands,pincodes,744105,3547
2019,2,4,andaman-&-nicobar-islands,pincodes,744102,3008
2019,2,5,andaman-&-nicobar-islands,pincodes,744202,885
2019,2,6,andaman-&-nicobar-islands,pincodes,744104,878
2019,2,7,andaman-&-nicobar-islands,pincodes,744107,787
2019,2,8,andaman-&-nicobar-islands,pincodes,744112,672
2019,2,9,andaman-&-nicobar-islands,pincodes,744211,633
2019,2,10,andaman-&-nicobar-islands,pincodes,744301,534
2019,2,1,andhra-pradesh,districts,visakhapatnam,1318740
2019,2,2,andhra-pradesh,districts,krishna,952300
2019,2,3,andhra-pradesh,districts,east godavari,945181
2019,2,4,andhra-pradesh,districts,chittoor,925491
2019,2,5,andhra-pradesh,districts,guntur,915256
2019,2,6,andhra-pradesh,districts,anantapur,695114
2019,2,7,andhra-pradesh,districts,kurnool,680118
2019,2,8,andhra-pradesh,districts,west godavari,592185
2019,2,9,andhra-pradesh,districts,spsr nellore,558303
2019,2,10,andhra-pradesh,districts,prakasam,539462
2019,2,1,andhra-pradesh,pincodes,517501,113033
2019,2,2,andhra-pradesh,pincodes,517507,97534
2019,2,3,andhra-pradesh,pincodes,530016,87556
2019,2,4,andhra-pradesh,pincodes,515001,84157
2019,2,5,andhra-pradesh,pincodes,516001,76617
2019,2,6,andhra-pradesh,pincodes,518002,75952
2019,2,7,andhra-pradesh,pincodes,530026,68283
2019,2,8,andhra-pradesh,pincodes,516360,66885
2019,2,9,andhra-pradesh,pincodes,520010,66082
2019,2,10,andhra-pradesh,pincodes,524002,62933
2019,2,1,arunachal-pradesh,districts,papum pare,32800
2019,2,2,arunachal-pradesh,districts,west kameng,9782
2019,2,3,arunachal-pradesh,districts,east siang,7319
2019,2,4,arunachal-pradesh,districts,changlang,6884
2019,2,5,arunachal-pradesh,districts,tawang,5908
2019,2,6,arunachal-pradesh,districts,lohit,5485
2019,2,7,arunachal-pradesh,districts,namsai,3914
2019,2,8,arunachal-pradesh,districts,west siang,3393
2019,2,9,arunachal-pradesh,districts,lower dibang valley,2842
2019,2,10,arunachal-pradesh,districts,tirap,2697
2019,2,1,arunachal-pradesh,pincodes,791110,10055
2019,2,2,arunachal-pradesh,pincodes,791111,9597
2019,2,3,arunachal-pradesh,pincodes,791113,6418
2019,2,4,arunachal-pradesh,pincodes,791102,6283
2019,2,5,arunachal-pradesh,pincodes,790104,4437
2019,2,6,arunachal-pradesh,pincodes,792103,4369
2019,2,7,arunachal-pradesh,pincodes,791001,3960
2019,2,8,arunachal-pradesh,pincodes,792001,3918
2019,2,9,arunachal-pradesh,pincodes,790116,3335
2019,2,10,arunachal-pradesh,pincodes,791109,3151
2019,2,1,assam,districts,kamrup metropolitan,299219
2019,2,2,assam,districts,barpeta,80544
2019,2,3,assam,districts,nagaon,79322
2019,2,4,assam,districts,cachar,76533
2019,2,5,assam,districts,dibrugarh,74342
2019,2,6,assam,districts,sonitpur,73717
2019,2,7,assam,districts,kamrup,65883
2019,2,8,assam,districts,tinsukia,60548
2019,2,9,assam,districts,jorhat,56713
2019,2,10,assam,districts,dhubri,43396
2019,2,1,assam,pincodes,781032,24543
2019,2,2,assam,pincodes,781022,19460
2019,2,3,assam,pincodes,781001,17922
2019,2,4,assam,pincodes,781038,15681
2019,2,5,assam,pincodes,783380,14452
2019,2,6,assam,pincodes,785001,14373
2019,2,7,assam,pincodes,781011,13970
2019,2,8,assam,pincodes,786001,13366
2019,2,9,assam,pincodes,781009,12874
2019,2,10,assam,pincodes,781028,12313
2019,2,1,bihar,districts,patna,1076012
2019,2,2,bihar,districts,muzaffarpur,353459
2019,2,3,bihar,districts,purbi champaran,292711
2019,2,4,bihar,districts,gaya,281107
2019,2,5,bihar,districts,samastipur,234046
2019,2,6,bihar,districts,darbhanga,232722
2019,2,7,bihar,districts,saran,230068
2019,2,8,bihar,districts,pashchim champaran,227901
2019,2,9,bihar,districts,madhubani,226202
2019,2,10,bihar,districts,bhagalpur,223725
2019,2,1,bihar,pincodes,800001,176131
2019,2,2,bihar,pincodes,800006,122307
2019,2,3,bihar,pincodes,800020,108548
2019,2,4,bihar,pincodes,845401,76909
2019,2,5,bihar,pincodes,845438,61028
2019,2,6,bihar,pincodes,823001,59743
2019,2,7,bihar,pincodes,842001,52549
2019,2,8,bihar,pincodes,801503,51154
2019,2,9,bihar,pincodes,802301,50446
2019,2,10,bihar,pincodes,812001,50398
2019,2,1,chandigarh,districts,chandigarh,240439
2019,2,1,chandigarh,pincodes,160101,33226
2019,2,2,chandigarh,pincodes,160002,28840
2019,2,3,chandigarh,pincodes,160036,25318
2019,2,4,chandigarh,pincodes,160047,23915
2019,2,5,chandigarh,pincodes,160022,19707
2019,2,6,chandigarh,pincodes,160014,15583
2019,2,7,chandigarh,pincodes,160015,9647
2019,2,8,chandigarh,pincodes,160030,9337
2019,2,9,chandigarh,pincodes,160011,8964
2019,2,10,chandigarh,pincodes,160019,8898
2019,2,1,chhattisgarh,districts,raipur,405792
2019,2,2,chhattisgarh,districts,durg,257557
2019,2,3,chhattisgarh,districts,bilaspur,209039
2019,2,4,chhattisgarh,districts,raigarh,156178
2019,2,5,chhattisgarh,districts,janjgir champa,147327
2019,2,6,chhattisgarh,districts,korba,119540
2019,2,7,chhattisgarh,districts,rajnandgaon,91198
2019,2,8,chhattisgarh,districts,baloda bazar,84458
2019,2,9,chhattisgarh,districts,surguja,71076
2019,2,10,chhattisgarh,districts,mahasamund,65492
2019,2,1,chhattisgarh,pincodes,492001,101202
2019,2,2,chhattisgarh,pincodes,495001,83752
2019,2,3,chhattisgarh,pincodes,497001,53805
2019,2,4,chhattisgarh,pincodes,491001,47000
2019,2,5,chhattisgarh,pincodes,496005,41612
2019,2,6,chhattisgarh,pincodes,491441,40731
2019,2,7,chhattisgarh,pincodes,490023,38778
2019,2,8,chhattisgarh,pincodes,492009,37269
2019,2,9,chhattisgarh,pincodes,490006,34533
2019,2,10,chhattisgarh,pincodes,495450,31991
2019,2,1,dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,94382
2019,2,2,dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,58005
2019,2,3,dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,6193
2019,2,1,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,78132
2019,2,2,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,37160
2019,2,3,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,20428
2019,2,4,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,16250
2019,2,5,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,3291
2019,2,6,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362571,1785
2019,2,7,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,947
2019,2,8,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,417
2019,2,9,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362570,170
2019,2,1,delhi,districts,west,919096
2019,2,2,delhi,districts,south east delhi,749218
2019,2,3,delhi,districts,north west,649377
2019,2,4,delhi,districts,new delhi,637526
2019,2,5,delhi,districts,central delhi,596940
2019,2,6,delhi,districts,south west,519422
2019,2,7,delhi,districts,north,502570
2019,2,8,delhi,districts,east,487121
2019,2,9,delhi,districts,south,453829
2019,2,10,delhi,districts,shahdara,352312
2019,2,1,delhi,pincodes,110059,274593
2019,2,2,delhi,pincodes,110092,228546
2019,2,3,delhi,pincodes,110086,177199
2019,2,4,delhi,pincodes,110085,167307
2019,2,5,delhi,pincodes,110044,162716
2019,2,6,delhi,pincodes,110096,150097
2019,2,7,delhi,pincodes,110041,146820
2019,2,8,delhi,pincodes,110043,131498
2019,2,9,delhi,pincodes,110094,130660
2019,2,10,delhi,pincodes,110042,129008
2019,2,1,goa,districts,north goa,173002
2019,2,2,goa,districts,south goa,105938
2019,2,1,goa,pincodes,403516,17020
2019,2,2,goa,pincodes,403001,16546
2019,2,3,goa,pincodes,403601,15906
2019,2,4,goa,pincodes,403401,14462
2019,2,5,goa,pincodes,403722,12443
2019,2,6,goa,pincodes,403802,11642
2019,2,7,goa,pincodes,403507,11602
2019,2,8,goa,pincodes,403521,8708
2019,2,9,goa,pincodes,403515,7164
2019,2,10,goa,pincodes,403512,6805
2019,2,1,gujarat,districts,ahmadabad,1656341
2019,2,2,gujarat,districts,surat,1338584
2019,2,3,gujarat,districts,vadodara,572031
2019,2,4,gujarat,districts,rajkot,345178
2019,2,5,gujarat,districts,gandhinagar,333056
2019,2,6,gujarat,districts,bharuch,284296
2019,2,7,gujarat,districts,banas kantha,271379
2019,2,8,gujarat,districts,kachchh,261458
2019,2,9,gujarat,districts,mahesana,259949
2019,2,10,gujarat,districts,valsad,238764
2019,2,1,gujarat,pincodes,395006,180042
2019,2,2,gujarat,pincodes,395010,117410
2019,2,3,gujarat,pincodes,394210,99259
2019,2,4,gujarat,pincodes,395004,88490
2019,2,5,gujarat,pincodes,382350,83582
2019,2,6,gujarat,pincodes,395003,82557
2019,2,7,gujarat,pincodes,382481,67372
2019,2,8,gujarat,pincodes,396191,66034
2019,2,9,gujarat,pincodes,382415,64402
2019,2,10,gujarat,pincodes,382345,61531
2019,2,1,haryana,districts,gurugram,1307319
2019,2,2,haryana,districts,faridabad,716593
2019,2,3,haryana,districts,hisar,277720
2019,2,4,haryana,districts,rewari,238349
2019,2,5,haryana,districts,sonipat,230883
2019,2,6,haryana,districts,panipat,208172
2019,2,7,haryana,districts,karnal,204255
2019,2,8,haryana,districts,rohtak,169372
2019,2,9,haryana,districts,palwal,165665
2019,2,10,haryana,districts,sirsa,163468
2019,2,1,haryana,pincodes,122001,217913
2019,2,2,haryana,pincodes,121004,164350
2019,2,3,haryana,pincodes,121003,141046
2019,2,4,haryana,pincodes,121001,138083
2019,2,5,haryana,pincodes,122002,115060
2019,2,6,haryana,pincodes,122006,114395
2019,2,7,haryana,pincodes,124001,94885
2019,2,8,haryana,pincodes,121102,93648
2019,2,9,haryana,pincodes,123401,92297
2019,2,10,haryana,pincodes,122051,90453
2019,2,1,himachal-pradesh,districts,solan,159989
2019,2,2,himachal-pradesh,districts,kangra,139517
2019,2,3,himachal-pradesh,districts,shimla,96928
2019,2,4,himachal-pradesh,districts,mandi,86701
2019,2,5,himachal-pradesh,districts,sirmaur,55409
2019,2,6,himachal-pradesh,districts,kullu,51977
2019,2,7,himachal-pradesh,districts,hamirpur,51669
2019,2,8,himachal-pradesh,districts,una,47644
2019,2,9,himachal-pradesh,districts,bilaspur,38131
2019,2,10,himachal-pradesh,districts,chamba,33377
2019,2,1,himachal-pradesh,pincodes,173205,63870
2019,2,2,himachal-pradesh,pincodes,174101,31906
2019,2,3,himachal-pradesh,pincodes,173025,19851
2019,2,4,himachal-pradesh,pincodes,173212,15049
2019,2,5,himachal-pradesh,pincodes,175131,14034
2019,2,6,himachal-pradesh,pincodes,171001,13320
2019,2,7,himachal-pradesh,pincodes,175001,10832
2019,2,8,himachal-pradesh,pincodes,176001,9780
2019,2,9,himachal-pradesh,pincodes,174303,9747
2019,2,10,himachal-pradesh,pincodes,176061,9130
2019,2,1,jammu-&-kashmir,districts,jammu,160241
2019,2,2,jammu-&-kashmir,districts,srinagar,62190
2019,2,3,jammu-&-kashmir,districts,baramulla,53196
2019,2,4,jammu-&-kashmir,districts,budgam,39965
2019,2,5,jammu-&-kashmir,districts,anantnag,35488
2019,2,6,jammu-&-kashmir,districts,kupwara,30791
2019,2,7,jammu-&-kashmir,districts,kathua,30602
2019,2,8,jammu-&-kashmir,districts,udhampur,29856
2019,2,9,jammu-&-kashmir,districts,pulwama,27167
2019,2,10,jammu-&-kashmir,districts,samba,25990
2019,2,1,jammu-&-kashmir,pincodes,182101,17029
2019,2,2,jammu-&-kashmir,pincodes,193201,14189
2019,2,3,jammu-&-kashmir,pincodes,180001,13015
2019,2,4,jammu-&-kashmir,pincodes,192231,10950
2019,2,5,jammu-&-kashmir,pincodes,190001,10288
2019,2,6,jammu-&-kashmir,pincodes,180005,10139
2019,2,7,jammu-&-kashmir,pincodes,180020,9908
2019,2,8,jammu-&-kashmir,pincodes,191111,9583
2019,2,9,jammu-&-kashmir,pincodes,180012,9196
2019,2,10,jammu-&-kashmir,pincodes,181133,9169
2019,2,1,jharkhand,districts,ranchi,441616
2019,2,2,jharkhand,districts,dhanbad,350861
2019,2,3,jharkhand,districts,east singhbhum,293761
2019,2,4,jharkhand,districts,bokaro,263361
2019,2,5,jharkhand,districts,hazaribagh,174278
2019,2,6,jharkhand,districts,giridih,140800
2019,2,7,jharkhand,districts,deoghar,115129
2019,2,8,jharkhand,districts,palamu,109508
2019,2,9,jharkhand,districts,ramgarh,106681
2019,2,10,jharkhand,districts,saraikela kharsawan,91579
2019,2,1,jharkhand,pincodes,834001,128715
2019,2,2,jharkhand,pincodes,826001,64230
2019,2,3,jharkhand,pincodes,827013,53157
2019,2,4,jharkhand,pincodes,831001,42814
2019,2,5,jharkhand,pincodes,825303,37882
2019,2,6,jharkhand,pincodes,834002,34707
2019,2,7,jharkhand,pincodes,832108,33258
2019,2,8,jharkhand,pincodes,834008,27603
2019,2,9,jharkhand,pincodes,825409,27261
2019,2,10,jharkhand,pincodes,834005,27249
2019,2,1,karnataka,districts,bengaluru urban,5694165
2019,2,2,karnataka,districts,mysuru,517839
2019,2,3,karnataka,districts,belagavi,492435
2019,2,4,karnataka,districts,dharwad,342439
2019,2,5,karnataka,districts,ballari,330704
2019,2,6,karnataka,districts,bengaluru rural,314610
2019,2,7,karnataka,districts,tumakuru,312592
2019,2,8,karnataka,districts,dakshina kannada,306684
2019,2,9,karnataka,districts,kalaburagi,267907
2019,2,10,karnataka,districts,kolar,240400
2019,2,1,karnataka,pincodes,560068,263531
2019,2,2,karnataka,pincodes,560078,178837
2019,2,3,karnataka,pincodes,560076,176066
2019,2,4,karnataka,pincodes,560037,170073
2019,2,5,karnataka,pincodes,560100,161939
2019,2,6,karnataka,pincodes,560043,143778
2019,2,7,karnataka,pincodes,560058,138060
2019,2,8,karnataka,pincodes,560091,134585
2019,2,9,karnataka,pincodes,560064,126663
2019,2,10,karnataka,pincodes,560079,125493
2019,2,1,kerala,districts,ernakulam,479320
2019,2,2,kerala,districts,thiruvananthapuram,288292
2019,2,3,kerala,districts,kozhikode,251348
2019,2,4,kerala,districts,malappuram,243384
2019,2,5,kerala,districts,thrissur,220648
2019,2,6,kerala,districts,palakkad,174037
2019,2,7,kerala,districts,kannur,172894
2019,2,8,kerala,districts,kollam,152841
2019,2,9,kerala,districts,kottayam,145387
2019,2,10,kerala,districts,alappuzha,139046
2019,2,1,kerala,pincodes,682042,17514
2019,2,2,kerala,pincodes,695001,15525
2019,2,3,kerala,pincodes,682024,15397
2019,2,4,kerala,pincodes,682025,13311
2019,2,5,kerala,pincodes,682020,13276
2019,2,6,kerala,pincodes,682035,12409
2019,2,7,kerala,pincodes,682032,11984
2019,2,8,kerala,pincodes,673032,11095
2019,2,9,kerala,pincodes,682301,11074
2019,2,10,kerala,pincodes,673016,9775
2019,2,1,ladakh,districts,leh ladakh,28390
2019,2,2,ladakh,districts,kargil,7126
2019,2,1,ladakh,pincodes,194104,8074
2019,2,2,ladakh,pincodes,194101,6990
2019,2,3,ladakh,pincodes,194201,5567
2019,2,4,ladakh,pincodes,194107,2793
2019,2,5,ladakh,pincodes,194103,2432
2019,2,6,ladakh,pincodes,194401,2390
2019,2,7,ladakh,pincodes,194102,1584
2019,2,8,ladakh,pincodes,194105,1258
2019,2,9,ladakh,pincodes,194106,1097
2019,2,10,ladakh,pincodes,194703,949
2019,2,1,lakshadweep,districts,lakshadweep,1747
2019,2,1,lakshadweep,pincodes,682555,685
2019,2,2,lakshadweep,pincodes,682551,367
2019,2,3,lakshadweep,pincodes,682557,201
2019,2,4,lakshadweep,pincodes,682552,158
2019,2,5,lakshadweep,pincodes,682559,155
2019,2,6,lakshadweep,pincodes,682556,139
2019,2,7,lakshadweep,pincodes,682554,35
2019,2,8,lakshadweep,pincodes,682558,7
2019,2,1,madhya-pradesh,districts,indore,955207
2019,2,2,madhya-pradesh,districts,bhopal,756839
2019,2,3,madhya-pradesh,districts,gwalior,373367
2019,2,4,madhya-pradesh,districts,jabalpur,336963
2019,2,5,madhya-pradesh,districts,ujjain,247033
2019,2,6,madhya-pradesh,districts,sagar,219328
2019,2,7,madhya-pradesh,districts,rewa,211420
2019,2,8,madhya-pradesh,districts,chhindwara,192226
2019,2,9,madhya-pradesh,districts,dhar,190659
2019,2,10,madhya-pradesh,districts,satna,182176
2019,2,1,madhya-pradesh,pincodes,452001,108587
2019,2,2,madhya-pradesh,pincodes,482002,104846
2019,2,3,madhya-pradesh,pincodes,452010,99616
2019,2,4,madhya-pradesh,pincodes,455001,98265
2019,2,5,madhya-pradesh,pincodes,462001,75250
2019,2,6,madhya-pradesh,pincodes,482001,74711
2019,2,7,madhya-pradesh,pincodes,457001,70728
2019,2,8,madhya-pradesh,pincodes,480001,69139
2019,2,9,madhya-pradesh,pincodes,485001,66578
2019,2,10,madhya-pradesh,pincodes,452016,65634
2019,2,1,maharashtra,districts,pune,3514081
2019,2,2,maharashtra,districts,mumbai suburban,2151657
2019,2,3,maharashtra,districts,thane,2118406
2019,2,4,maharashtra,districts,nashik,995687
2019,2,5,maharashtra,districts,nagpur,887042
2019,2,6,maharashtra,districts,mumbai,785480
2019,2,7,maharashtra,districts,aurangabad,736863
2019,2,8,maharashtra,districts,ahmednagar,614812
2019,2,9,maharashtra,districts,palghar,608184
2019,2,10,maharashtra,districts,raigad,594675
2019,2,1,maharashtra,pincodes,421302,190214
2019,2,2,maharashtra,pincodes,410501,156028
2019,2,3,maharashtra,pincodes,421201,153146
2019,2,4,maharashtra,pincodes,410206,151268
2019,2,5,maharashtra,pincodes,411014,143887
2019,2,6,maharashtra,pincodes,411033,141507
2019,2,7,maharashtra,pincodes,411057,134886
2019,2,8,maharashtra,pincodes,431003,124330
2019,2,9,maharashtra,pincodes,411046,122222
